Time Stamp,Region ID,Filtered,RSS,CL1,CL2,CL3,Red Info,GSS,RP1H,RP1L,EDR,Green R^2,Green Info,VSS,RP2H,RP2L,Violet Spare1,Violet R^2,Violet Info,Bead Info
1003860029,102,0,11325.75,57.44141,87.93359,146.61719,0,1198.23438,22946.92969,68674.67188,432351.9688,0,1,3078.87891,8.02539,7.1875,0,0,0,0
1003870930,500,0,14088.53516,12972.21875,7632.73438,9187.33594,0,1088.44531,0,0.31445,64.38873,0,0,3469.57422,7.50391,5.30078,0,0,0,0
1003876674,352,0,12270.79688,615.16016,1241.67188,2461.61719,0,928.26172,9603.76758,9602.63477,58967.81641,0,0,3434.81641,8.01563,11.5,0,0,0,0
1003878115,6,0,16814.10938,60.19531,73.4375,29.82422,0,975.79297,6.85352,7.90625,0,0,0,3462.81641,9.11328,7.45703,0,0,0,0
1003878769,0,1,17070.06641,64.29688,95.55078,167.80078,0,1122.88281,22139.46875,71708.60938,478619.875,0,1,3606.63281,10.51367,10.24219,0,0,0,0
1003890422,81,0,8497.48047,18096.67969,4332.42578,1367.10156,0,1652.75,50.97656,48.51563,0,0,0,2754.96094,17765.23828,19210.70508,0,0,1,0
1003893536,153,0,10508.50391,55.79688,4664.16406,8540.67188,0,1102.37891,15.85742,7.90625,11482.6582,0,0,3236.41797,1497.06445,1503.98438,0,0,0,0
1003898062,153,0,12960.24219,60.80859,5082.65625,9839.58984,0,1007.95313,0,0,64269.15625,0,0,4292.82813,1572.0625,1579.85742,0,0,0,0
1003907672,6,0,12416.50391,52.26172,73.45703,27.17969,0,1069.30078,6.72266,9.47852,11387.6084,0,0,3994.98828,9.45117,8.625,0,0,0,0
1003912070,500,0,10774.9375,11238.83203,6746.66406,8064.97266,0,1045.29297,16.36328,15.27344,0,0,0,3443.14063,4.18359,11.81445,0,0,0,0
1003913902,500,0,12788.55859,12131.69141,7406.01563,8805.53125,0,975.77344,15.61719,15.72266,0,0,0,3960.38281,11.85742,9.38867,0,0,0,0
1003940984,153,0,12450.14844,63.09375,4987.75,9365.33984,0,1174.78906,27.15625,26.36914,2468.23486,0,0,3786.57422,1589.71484,1592.70508,0,0,0,0
1003949728,22,0,10565.07422,1266.68359,203.82422,56.77734,0,1549.25391,20.18164,21.78711,10777.44824,0,0,3066.06641,184.51367,186.33594,0,0,0,0
1003952678,378,0,10750.45313,1157.57031,336.66406,344.87891,0,1795.01172,921.40234,924.7168,0,0,0,3376.36328,16203.17188,16417.82227,0,0,1,0
1003960446,0,1,19556.74609,72.85547,110.64844,185.625,0,1049.11719,23115.08203,70980.02344,445904.25,0,1,3585.97656,8.42969,6.82813,0,0,0,0
1003964635,500,0,11214.22266,11673.61328,7183.39063,8443.17969,0,939.38672,14.92383,13.70117,0,0,0,4231.71875,6.94336,5.43555,0,0,0,0
1003972261,6,0,9822.11719,48.49609,66.05078,26.49219,0,986.24219,16.41602,17.29492,0,0,0,3515.67969,9.88477,9.79297,0,0,0,0
1003973486,352,0,11489.70703,627.16797,1276.19531,2511.92969,0,1067.22266,8822.23438,8816.68164,74129.83594,0,0,3191.71484,7.16406,9.56836,0,0,0,0
1003976092,374,0,16009.60156,744.90625,1867.15234,9938.07813,0,1063.17969,164.87695,164.23438,26715.19336,0,0,3194.55859,5.94531,1.61719,0,0,0,0
1003979028,102,0,11585.99609,57.81641,91.20703,148.94922,0,1048.99219,23285.42188,68370.96094,437116.7188,0,1,3221.86328,5.88867,10.55664,0,0,0,0
1003985507,352,0,9478.29688,603.68359,1262.35156,2430.14844,0,1703.65234,8979.15625,8979.92773,66200.82031,0,0,3132.03516,8.40039,7.54688,0,0,0,0
1003988675,71,0,11366.25391,58.625,4746.33594,2078.3125,0,1172.91797,24412.79297,177568.4063,1200132.5,0,1,3003.82813,3.8418,5.83984,0,0,0,0
1003988891,6,0,11355.15234,50.15625,63.32813,25.01953,0,1081.15234,46.96484,114.5957,23741.04688,0,0,3845.51563,5.75391,7.54688,0,0,0,0
1004007831,378,0,13198.12891,1159.16797,333.66406,346.87109,0,1051.71094,783.65234,783.48242,0,0,0,3550.57813,12596.35742,12631.17773,0,0,1,0
1004047521,153,0,14672.81641,59.44141,4892.22266,9016.24609,0,979.30859,13.37305,19.54102,0,0,0,3643.61719,1270.96289,1278.83594,0,0,0,0
1004067132,81,0,12742.24609,21650.41797,5026.75781,1602.20703,0,1014.33594,31.15625,29.73828,0,0,0,3596.54297,19899.92383,24342.53516,0,0,1,0
1004085543,96,0,15965.92578,2513.58594,14521.78516,7343.71094,0,928.92969,10.45313,14.64453,0,0,0,3019.36328,28.29297,23.80859,0,0,0,0
1004099099,500,0,11232.65234,12048.02734,7405.56641,8784.13281,0,1243.75391,0,0,0,0,0,3139.08203,4.39648,4.26758,0,0,0,0
1004101498,352,0,12192.71484,698.17969,1408.21094,2873.16016,0,1225.41016,9051.38867,9047.08594,30517.19531,0,0,3246.57422,6.4082,5.12109,0,0,0,0
1004107132,22,0,7934.02344,1029.80078,165.89844,45.52734,0,1547.34766,25.51367,24.93164,24633.29102,0,0,2568.58594,169.08203,169.35547,0,0,0,0
1004108413,378,0,15400.60547,1191.57813,349.69531,363.18359,0,1162.55078,843.55273,846.95703,24314.41406,0,0,3478.15234,12898.625,12941.94727,0,0,1,0
1004113154,102,0,12982.72656,62.91797,93.28906,155.71094,0,1103.55859,22844.38867,81781.48438,537630.625,0,1,3238.125,12.80273,8.08594,0,0,0,0
1004118458,22,0,12955.69922,1294.11328,206.76172,58.62891,0,959.38281,35.93359,35.80273,13889.57031,0,0,3616.74609,172.60352,168.54688,0,0,0,0
1004130188,0,1,18195.50781,53.69531,73.78516,26.41797,0,1063.17969,0.23438,0.89844,18948.68555,0,0,4305.21875,4.95117,1.57227,0,0,0,0
1004134473,102,0,10649.58984,58.64453,90.55078,150.57813,0,1800.91016,23354.22461,75922.95313,506399,0,1,3597.57422,9.40234,5.66016,0,0,0,0
1004136287,22,0,10139,1444.85938,226.3125,63.4375,0,1861.70703,46.67383,44.42773,0,0,0,3823.58594,182.33594,185.12305,0,0,0,0
1004146949,352,0,15678.67969,707.79688,1407.92188,2849.94141,0,1087.66016,10162.0625,10163.30469,18467.30273,0,0,3298.69141,5.71289,3.45898,0,0,0,0
1004159421,374,0,12770.44922,708.74219,1799.51953,9396.65234,0,1202.69531,157.74023,159.02344,13003.45898,0,0,4598.49219,4.14063,3.63867,0,0,0,0
1004163731,352,0,12361.69531,650.77734,1320.625,2587.85547,0,1072.24609,9653.73633,9653.26172,79421.97656,0,0,3685.99219,10.12695,12.17383,0,0,0,0
1004164991,500,0,9348.58594,9377.1875,5785.20703,6881.84375,0,1677.05859,13.19727,17.20508,0,0,0,2862.37891,6.04883,10.42188,0,0,0,0
1004165759,500,0,9800.79297,8673.70313,5291.19141,6326.19141,0,1529.03516,8.50391,2.65039,0,0,0,3966.88672,5.62305,4.67188,0,0,0,0
1004183638,71,0,11359.18359,57.65625,4849.72656,2101.52734,0,1229.76953,25004.15234,184097.75,1208263.875,0,1,3092.83594,2.11328,2.56055,0,0,0,0
1004191065,0,1,17352.51563,62.60547,100.36719,169.48438,0,1013.81641,23236.77344,72962.92188,481869.9688,0,1,3602.25781,6.95898,7.5918,0,0,0,0
1004200375,22,0,8968.13672,1144.61328,184.59766,50.19922,0,1554.41406,26.10352,28.83984,11197.50781,0,0,3453.01563,167.64844,165.3125,0,0,0,0
1004202394,378,0,10354.11719,1189.84375,353.70703,350.97656,0,1296.69531,694.18164,690.08984,25200.52539,0,0,2936.69141,10952.53516,10976.88477,0,0,0,0
1004212774,102,0,11951.99219,62.67188,92.74219,156.03516,0,1121.98047,22148.1543,64912.51563,397217.1875,0,1,3359.08594,10.70898,13.61133,0,0,0,0
1004213131,352,0,15747.53906,687.89844,1413.55078,2805.1875,0,1004.51563,9871.03516,9868.66211,68242.85938,0,0,3740.15234,5.57422,4.67188,0,0,0,0
1004222225,378,0,10502.92578,1172.81641,342.98438,348.40234,0,1850.99609,870.08789,863.17383,0,0,0,3500.58203,14430.81836,14469.74023,0,0,1,0
1004232977,6,0,10354.57031,49.19922,65.29297,24.58203,0,1382.67188,16.68945,20.5293,2817.77368,0,0,3052.91406,7.8457,7.23242,0,0,0,0
1004273360,81,0,9460.96875,17079.08203,3890.28906,1221.26953,0,1140.96484,36.21875,38.63281,0,0,0,2993.81641,17925.45117,19574.48242,0,0,1,0
1004276872,6,0,8050.66797,45.29297,55.77734,19.92188,0,1499.96875,12.81641,10.01758,0,0,0,3102.94922,11.60742,9.56836,0,0,0,0
1004295156,352,0,11037.34766,670.14453,1343.21484,2660.03516,0,1844.98438,10467.08008,10522.58984,56631.42578,0,0,3594.05859,8.59961,1.52734,0,0,0,0
1004299466,71,0,11754.83984,62.79688,5169.47266,2250.23828,0,2059.48047,25321.05859,205751.125,1331479.375,0,1,4286.92578,6.80273,11.14063,0,0,0,0
1004303911,153,0,10261.85938,66.11719,4609.125,8508.44531,0,1031.33594,25.77148,24.21289,55282.32813,0,0,3140.46484,1626.42773,1630.66406,0,0,0,0
1004314851,500,0,13391.83984,12106.47266,7356.5,8819.16797,0,921.1875,4.47266,10.64648,0,0,0,3328.32031,6.65625,4.13281,0,0,0,0
1004317238,6,0,13297.30859,54.64063,69.24609,25.80859,0,1065.0625,0,0,25154.5332,0,0,3856.89844,10.22656,13.88086,0,0,0,0
1004320259,352,0,10818.83594,660.16406,1360.58203,2669.76172,0,1931.33203,10492.92773,10499.67969,40037.53125,0,0,3784.88281,6.98438,12.75781,0,0,0,0
1004324416,352,0,9385.15234,758.01172,1132.00391,2050.50391,0,1016.375,15089.07813,15092.62695,115353.9531,0,1,2661.88672,8.05859,7.45703,0,0,0,0
1004333287,378,0,11057.53906,938.44531,274.15234,281.25,0,946.69141,709.375,711.51758,0,0,0,3222.61719,10477.83984,10510.10156,0,0,0,0
1004339217,352,0,16267.66016,671.50391,1358.01953,2706.75,0,1052.75391,8846.44141,8884.19922,34264.00781,0,0,3849.11328,9.48828,7.50195,0,0,0,0
1004344486,0,0,9012.52734,447.52344,1590.80469,13677.0625,0,1044.30078,111.85156,113.11328,0,0,0,3512.61719,0.66211,0,0,0,0,0
1004345320,22,0,10681.40625,1239.21875,197.00781,54.49219,0,1205.29297,37.96875,33.19727,0,0,0,3161.93359,178.98633,184.67383,0,0,0,0
1004360170,22,0,11965.24219,1348.73828,213.46484,58.6875,0,1611.16016,25.78125,28.79492,1088.4762,0,0,2988.5625,201.21289,201.6543,0,0,0,0
1004361705,81,0,10193.55078,18483.74609,4318.44141,1381.51953,0,986.16406,45.62891,47.39258,9722.69922,0,0,2883.64844,18630.54102,21097.82813,0,0,1,0
1004389332,0,0,13884.38281,53.58203,4411.36719,723.37891,0,1001.71094,25125.45508,210435.9375,1398443.625,0,1,2888.52344,0,0,0,0,0,0
1004389442,153,0,9895.88281,53.08203,4210.88672,9797.85938,0,1235.99609,0,0,0,0,0,3061.66406,1832.8125,1840.13477,0,0,0,0
1004391800,378,0,13125.63281,1332.57031,380.95313,404.26953,0,1409.06641,878.74609,876.33594,10875.56445,0,0,3635.25,13817.76758,13863.42969,0,0,1,0
1004397461,6,0,14974.375,58.01563,74.19922,30.1875,0,1031.44922,0,3.36914,0,0,0,3296.21094,10.78711,6.73828,0,0,0,0
1004400167,6,0,12169.39844,55.06641,72.14844,27.29688,0,1131.81641,2.66797,1.34766,0,0,0,3775.20313,9.26172,9.47852,0,0,0,0
1004406458,153,0,8949.00391,53.84375,4324.94531,7939.98828,0,992.86328,16.66992,13.3418,39715.58594,0,0,3414.03125,1225.60352,1227.49023,0,0,0,0
1004407421,6,0,10953.37109,52.11719,69.99609,27.33203,0,1921.73828,3.55078,6.7832,582.56476,0,0,3316.91797,11.19531,11.27539,0,0,0,0
1004418919,374,0,16184.62109,750.15234,1839.22656,9323.49609,0,974.54297,178.99023,183.73047,17798.88672,0,0,3303.23828,5.66406,5.61523,0,0,0,0
1004425512,153,0,10698.09766,59.0625,4884.52734,9175.75781,0,1635.54688,9.0332,5.30078,0,0,0,3652.59766,1483.86914,1487.54297,0,0,0,0
1004455085,22,0,10212.24609,1304.64453,204.9375,55.57031,0,1671.15625,27.57617,20.43945,8603.56152,0,0,3038.39844,158.11914,166.21094,0,0,0,0
1004472074,6,0,11209.47656,55.46094,72.5,28.78125,0,1219.5625,1.66016,2.4707,0,0,0,2878.15234,9.08594,14.10547,0,0,0,0
1004477981,96,0,8315.19531,1996.34766,11138.21484,5469.45703,0,1556.35938,4.5625,1.52734,46136.0625,0,0,3095.33984,23.04102,19.85547,0,0,0,0
1004492186,153,0,11677.36328,59.70313,5089.25391,9657.82813,0,1033.66016,12.58398,9.79297,0,0,0,3991.82813,1913.86328,1920.58984,0,0,0,0
1004498976,22,0,11114.89844,1212.81641,190.00391,53.39453,0,1027.38672,25.43555,24.93164,32197.43359,0,0,3121.22656,173.99414,172.00586,0,0,0,0
1004502102,0,1,17411.59766,735.33984,1462.82813,2980.74219,0,1092.58594,9835.90625,9836.90234,24394.13281,0,0,2977.84375,4.23633,1.79688,0,0,0,0
1004519435,153,0,12633.17578,63.78906,4989.50781,9358.96484,0,1344.44141,11.66211,13.61133,0,0,0,3627.19141,1629.95898,1640.45703,0,0,0,0
1004521086,102,0,15310.91406,61.19531,92.32813,161.44531,0,1016.86719,22361.55859,67543.1875,449313.8125,0,1,3469.52344,7.83398,7.27734,0,0,0,0
1004529669,96,0,10369.52734,2034.10156,11266.51563,5577.61719,0,1258.09766,11.57227,9.29883,10001.7168,0,0,3001.73047,29.625,27.58203,0,0,0,0
1004535523,500,0,10515.69922,11028.1875,6743.76563,7996.51563,0,924.33594,0,0,0,0,0,4013.57813,8.06641,12.71289,0,0,0,0
1004539094,96,0,10408.1875,2353.74609,12621.875,6319.45703,0,1641.71875,6.93359,8.31055,0,0,0,3560.04688,21.86719,22.68555,0,0,0,0
1004571680,0,1,17884.16797,64.08984,5178.48828,2325.94141,0,1091.64063,25225.67188,206405.6406,1374831.375,0,1,2830.53125,7.96289,18.14844,0,0,0,0
1004588236,96,0,11093.86328,2316.50781,13168.05469,6514.28906,0,1480.48438,0,0,24510.64648,0,0,3743.6875,34.41406,28.43555,0,0,0,0
1004589209,0,1,23949.64844,1959.49609,1828.91016,9189.77344,0,2957.67969,170.375,166.61523,41984.52344,0,0,7785.16016,211.66016,211.17773,0,0,0,0
1004594896,378,0,11237.57422,1130.29688,330.76563,339.94531,0,1904.14063,889.13281,894.93359,0,0,0,3046.10547,12778.72461,12812.70703,0,0,1,0
1004596256,500,0,11013.53516,12677.13672,7678.92578,9116.59375,0,1802.80078,20.79883,18.41797,43388.80859,0,0,3753.33594,12.38477,15.04883,0,0,0,0
1004602359,22,0,14767.30859,1140.41797,185.40625,50.92188,0,1003.33203,39.9082,35.75781,17636.38086,0,0,3701.49609,159.05078,159.5625,0,0,0,0
1004605242,374,0,10104.18359,637.67578,1632.30859,8276.63672,0,1080.58203,215.44141,220.29688,0,0,0,3549,2.37695,0,0,0,0,0
1004608039,6,0,14442.625,61.88672,81.06641,29.20313,0,1464.20313,11.08984,13.74609,20950.86914,0,0,3964.51563,11.41016,11.94922,0,0,0,0
1004614613,102,0,11148.05078,57.14844,83,138.08594,0,1299.09766,23180.39453,71828.50781,456240.1875,0,1,2974.12891,10.69922,6.91797,0,0,0,0
1004619122,71,0,12987.4375,52.99219,4419.82031,1932.0625,0,910.80469,24914.86914,164369.9531,1043566.625,0,1,3219.60938,7.70703,7.23242,0,0,0,0
1004629593,374,0,10293.29297,639.125,1587.875,7968.65625,0,1467.36328,158.18555,154.48633,0,0,0,3365.99219,8.74414,5.12109,0,0,0,0
1004635639,378,0,14623.87891,1182.17969,350.34375,355.29688,0,1006.81641,887.00195,884.82617,17017.02344,0,0,3072.39453,13783.89063,13821.83203,0,0,1,0
1004651139,96,0,9931.47266,2064,11387.94922,5587.39844,0,951.43359,0,0,0,0,0,3137.89063,30.6875,37.46484,0,0,0,0
1004651960,0,0,11831.15234,0,0,0,0,1083.42969,9.45117,6.82813,0,0,0,3766.60547,2.51953,4.40234,0,0,0,0
1004652081,374,0,8551.44141,670.08203,1659.83984,8420.55078,0,1013.17969,165.8457,165.40234,0,0,0,2612.89844,3.17969,1.39258,0,0,0,0
1004653204,22,0,11388.51953,1326.82031,209.34375,61.13281,0,1066.79688,31.40039,33.91602,2863.76563,0,0,3376.71094,177.64258,176.99219,0,0,0,0
1004664261,500,0,11401.46484,12233.10156,7368.71094,8658.54688,0,1134.88281,10.32227,1.70703,48579.76953,0,0,3413.875,11.62891,13.74609,0,0,0,0
1004665619,81,0,13007.67969,22423.21094,5164.91016,1650.80469,0,1037.14453,36.72852,35.89258,0,0,0,2841.11328,20556.86719,26048.30859,0,0,1,0
1004669176,96,0,13007.29688,2410.30859,13745.05469,6866.32031,0,1052.57813,7.81641,7.14258,65535.46875,0,0,4175.19922,24.24609,26.54883,0,0,0,0
1004680140,102,0,11003.30078,61.60547,93.21484,151.53125,0,1730.16406,22885.11523,65136.85156,405360.8125,0,1,3645.29688,10.41211,13.65625,0,0,0,0
1004681573,0,1,17053.47656,1234.9375,367.66797,377.54297,0,1024.87109,727.07617,723.51172,23992.46875,0,0,3133.625,12707.61133,12748.06445,0,0,1,0
1004697069,22,0,16311.32813,1417.60547,222.5,60.85156,0,953.46484,26.36328,25.38086,0,0,0,3116.70313,184.01172,182.29297,0,0,0,0
1004705512,22,0,11429.79297,1266.33203,194.48828,53.96094,0,1259.09766,27.98633,28.16602,873.84711,0,0,3203.14453,171.80273,168.63672,0,0,0,0
1004709464,6,0,15072.45313,56.58203,73.98438,29.95313,0,1069.33203,6.83984,5.57031,0,0,0,3689.83594,11.68164,11.36523,0,0,0,0
1004711910,22,0,16947.51172,1397.01953,217.56641,61.03125,0,1091.52734,31.26563,28.21094,0,0,0,3436.12891,192.14258,189.75,0,0,0,0
1004716826,153,0,8351.78125,42.83984,3319.14453,6038.69141,0,934.46875,7.17383,12.44336,0,0,0,2578.76953,908.57227,915.50781,0,0,0,0
1004737777,71,0,10379.07813,58.50781,4716.90625,2041.20313,0,1668.47266,25167.53906,195229.4375,1296258.75,0,1,3674.00781,7.60352,9.38867,0,0,0,0
1004745661,153,0,13038.97266,61.04688,4834.44141,9067.02734,0,1073.56641,6.38086,10.19727,6356.08789,0,0,2991,1512.61133,1518.85352,0,0,0,0
1004748959,500,0,11899.30469,12563.73047,7423.57031,9003.90625,0,1240.48438,8.96875,7.5918,0,0,0,3338.32031,11.92773,15.27344,0,0,0,0
1004765551,0,1,17040.75391,65.51953,5254.13281,2288.67578,0,1027.60547,24961.33984,198472.3438,1295556.625,0,1,3439.01953,14.33594,11.94922,0,0,0,0
1004781281,500,0,13175.57813,12308.49609,7481.87891,8802.82031,0,981.82031,11.5332,8.44531,0,0,0,4084.71875,7.66797,14.82422,0,0,0,0
1004783815,352,0,9915.27734,650.39063,1345.62891,2621.36328,0,1764.10938,9573.35938,9569.93164,88135.91406,0,0,3804.99219,12,12.9375,0,0,0,0
1004784554,81,0,10758.19531,22568.03516,5256.62891,1684.29688,0,1393.17188,40.37109,40.20508,0,0,0,2960.24609,20276.03125,25281.44727,0,0,1,0
1004812368,153,0,8747.01563,47.60156,3903.08594,7131.38672,0,1020.11719,0.11133,1.25781,0,0,0,2897.16406,1214.19336,1225.7832,0,0,0,0
1004830674,352,0,11478.21094,673.53125,1323.97266,2698.71484,0,1147.81641,9542.00195,9539.11523,46114.60156,0,0,3467.59375,1.16406,8.17578,0,0,0,0
1004832422,352,0,10341.77344,659.39453,1337.52344,2631.29688,0,1899.74219,10623.0957,10627.39258,76414.10156,0,0,3846.0625,8.35352,4.26758,0,0,0,0
1004839482,96,0,12538.4375,2007.58984,11113.38281,5474.83203,0,831.33203,4.71289,7.99609,21548.76367,0,0,2850.79688,27.11133,28.25586,0,0,0,0
1004850137,374,0,11417.75781,702.45703,1741.73828,9408.98828,0,1139.28516,138.35938,139.88672,0,0,0,3904.32813,4.9707,5.39063,0,0,0,0
1004851833,352,0,11060.48438,586.56641,1187.43359,2346.37891,0,974.25391,9062.45508,9099.33008,81215.65625,0,0,2972.28125,9.70313,8.66992,0,0,0,0
1004870884,6,0,12903.83594,45.40625,59.21875,21.64063,0,977.625,0.26953,0,1324.56824,0,0,2829.78125,12.87891,10.51172,0,0,0,0
1004877377,0,1,2800.35547,0,729.37891,4983.73438,0,1084.08984,0.06836,0,0,0,0,1726.81641,1725.40625,1733.71484,0,0,0,0
1004877450,0,0,7593.74219,12451.99219,4762.55078,3352.375,0,242.54688,3.15039,8.26563,12175.60352,0,0,1904.76172,0,0,0,0,0,0
1004885354,96,0,14970.73047,2510.73047,14117.8125,7051.74609,0,1078.83984,1.77734,6.82813,38930.65625,0,0,3557.3125,29.00391,25.96484,0,0,0,0
1004901848,0,1,18531.94922,62.94531,99.34375,168.30859,0,989.83594,22235.94727,78675.14063,498240.0313,0,1,3687.40234,8.25391,9.74805,0,0,0,0
1004904710,500,0,10573.65625,12068.36719,7426.80859,8704.98438,0,1235.64844,10.57227,12.17383,3345.14819,0,0,3452.42188,6.67188,5.07617,0,0,0,0
1004906481,0,1,17012.80469,1263.19922,377.71094,381.00781,0,931.79688,873.80859,880.82813,0,0,0,3479.32031,14788.16406,14829.42969,0,0,1,0
1004906829,81,0,11096.77734,24952.91797,6617.51953,2156.81641,0,1275.35547,13.59961,27.7168,0,0,0,3157.51172,20593.79102,26534.00391,0,0,1,0
1004911628,81,0,11684.6875,27158.36328,7175.17188,2407.72656,0,1358.55859,36.91992,37.28516,23839.16211,0,0,2947.14844,18511.36523,20545.28906,0,0,1,0
1004933397,352,0,13145,616.37891,1250.99219,2470.875,0,973.42578,9959.83594,10012.00781,63021.24219,0,0,2857.8125,6.37109,6.46875,0,0,0,0
1004944844,22,0,14600.79688,1359.48828,212.34766,60.65234,0,974.55859,35.62695,38.94727,25899.60352,0,0,3363.58203,205.36523,213.42383,0,0,0,0
1004945646,500,0,7504.97266,9679.33203,5903.66797,6983.39844,0,1509.33984,26.74414,32.70313,0,0,0,2873.20703,12.94727,15.45313,0,0,0,0
1004951304,352,0,12151.37891,992.5,1976.98828,3907.5625,0,1328.67188,14752.58984,14751.40039,74598.95313,0,1,4652.32422,8.95313,9.07422,0,0,0,0
1004956412,22,0,11655.70703,1321.60547,205.60938,58.57422,0,1484.01953,25.16016,26.9082,23569.34375,0,0,2873.53125,171.64648,169.625,0,0,0,0
1004962062,71,0,15937.93359,65.18359,5310.65234,2317.82031,0,918.30859,24569.0332,176951.75,1185844.25,0,1,3048.19531,7.56445,6.51367,0,0,0,0
1004967461,71,0,11768.39453,55.91406,4706.00391,2038.98828,0,971.11328,24565.77148,183507.9219,1172135.625,0,1,3854.69922,6.33203,1.93164,0,0,0,0
1004967751,71,0,10650.80469,54.69141,4278.03516,1860.51953,0,1014.38281,25022.70508,188665.9844,1200963.375,0,1,3097.625,8.26367,5.3457,0,0,0,0
1004968485,378,0,12534.64453,1192.91797,354,355.92578,0,1088.83594,853.87109,864.47656,4464.28564,0,0,4173.20313,14824.23828,14863.21094,0,0,1,0
1004969712,153,0,11198.67188,58.90234,4776.07813,9468.61328,0,1060.96094,7.75586,10.4668,7410.83691,0,0,3335.99219,1742.10938,1749.07813,0,0,0,0
1004973417,153,0,10995.98438,57.40625,4958.33594,9227.09766,0,1274.95313,0,0,0,0,0,3720.58203,1685.14258,1698.54102,0,0,0,0
1004975643,96,0,12050.33203,2374.69531,13495.54297,6679.32813,0,1098.85938,4.88086,0.53906,10326.72656,0,0,3779.16797,39.78906,44.33789,0,0,0,0
1004982114,6,0,9465.64063,45.53516,61.10547,24.05469,0,1806.01563,0,0,37210.55859,0,0,2852.97266,2.61328,0,0,0,0,0
1004983176,374,0,10366.30859,628.53906,1543.97656,8338.125,0,1343.17188,134.23047,131.35156,15597.40527,0,0,3672.03906,3.89258,4.58203,0,0,0,0
1004987805,500,0,15875.38281,13276.07031,7953.71875,9485.89063,0,1132.40234,4.91016,1.88672,5243.08301,0,0,3520.625,9.02734,14.33008,0,0,0,0
1005006210,0,1,17819.75781,1430.92969,226.29297,63.07813,0,983.75781,35.37695,37.01563,0,0,0,3655.35938,190.01953,194.19727,0,0,0,0
1005031148,102,0,14699.91016,59.71484,95.37891,158.82031,0,984.25,23115.24414,66802.55469,470298.4063,0,1,3824.97656,11.23438,17.42969,0,0,0,0
1005032354,6,0,9099.64453,47.04297,63.84375,23.43359,0,1557.07813,0,0,0,0,0,3514.87109,6.74414,8.13086,0,0,0,0
1005043773,352,0,13095.58984,582.19922,1192.13672,2344.70703,0,824.1875,8369.14063,8413.37305,78600.25,0,0,3475.77734,6.47852,8.93945,0,0,0,0
1005049043,374,0,12408.53516,686.79688,1762.38281,8906.48828,0,1198.24609,125.78516,129.7793,0,0,0,4017.85156,3.55664,4.26758,0,0,0,0
1005067144,500,0,14772.66406,12425.17969,7551.73828,8940.14844,0,937.08594,17.15039,13.65625,19595.63867,0,0,3123.85156,5.05469,4.40234,0,0,0,0
1005070666,96,0,8438.83984,1868.64063,10283.42578,5051.82031,0,1304.82422,7.75586,2.11133,5724.46533,0,0,2802.91016,29.08398,28.70508,0,0,0,0
1005071087,96,0,11656.88672,1887.12109,10330.66797,5123.66016,0,929.02344,3.48047,1.8418,23250.4668,0,0,3000.84375,18.94922,19.67578,0,0,0,0
1005072140,22,0,10794.55469,1262.44531,203.375,56.64844,0,1231.5,54.03711,53.5918,0,0,0,3385.35156,174.86914,174.92578,0,0,0,0
1005074744,81,0,14069.07813,22741.54297,5093.11719,1645.65625,0,1237.35156,53.19922,52.73828,9048.15039,0,0,2789.37109,20382.39063,25806.04492,0,0,1,0
1005079614,81,0,16085.36328,22076.57422,5193.15625,1652.20313,0,978.74609,50.80078,48.29102,30419.07813,0,0,3225.02734,20354.23047,26017.08789,0,0,1,0
1005083978,378,0,10603.16406,1130.69531,342.13672,340.32813,0,1298.85547,766.76758,766.41211,0,0,0,3597.86328,12759.80469,12793.12109,0,0,1,0
1005090723,6,0,9056.75781,45.70703,59.22266,22.45703,0,1074.69922,4.04883,0,0,0,0,2592.25391,10.32813,8.13086,0,0,0,0
1005099413,153,0,9574.94531,51.5,4498.31641,8899.26563,0,1245.53516,4.40234,7.27734,30833.00586,0,0,3146.41016,1461.37305,1466.6543,0,0,0,0
1005101510,153,0,8526.64453,47.62109,3989.11719,7360.01172,0,1484.16406,15.33789,13.16211,6028.01221,0,0,3164.8125,1509.24609,1514.40625,0,0,0,0
1005129607,153,0,10406.12109,58.17578,4204.57813,7853.04297,0,984.52734,17.5332,20.93359,0,0,0,3526.22266,1525.00977,1536.14844,0,0,0,0
1005136683,352,0,10391.3125,550.70703,1130.30859,2211.73828,0,1041.25391,9068.81836,9075.38672,29870.24219,0,0,3295.22656,6.33594,0.22461,0,0,0,0
1005143645,71,0,14259.29297,59.50391,4943.15625,2148.54297,0,1040.22656,24754.16992,169162.0313,1113778,0,1,3473.97266,7.26367,9.16406,0,0,0,0
1005151931,71,0,11392.48438,45.63672,3904.52344,1732.28516,0,1559.36328,23926.57031,151399.2969,998969.75,0,1,2624.77734,6.97266,8.53516,0,0,0,0
1005167439,22,0,10657.16406,1348.07422,208.58984,58.50781,0,1812.08984,15.49023,11.05078,0,0,0,2638.87891,158.49609,155.33984,0,0,0,0
1005176608,378,0,15591.1875,1110.85938,323.99219,335.67578,0,1010.18359,787.38477,789.5918,25448.88086,0,0,2784.08594,12575.37891,12608.17773,0,0,1,0
1005179147,153,0,9864.08984,53.90234,4016.08984,7402.00781,0,832.14063,3.45117,1.88672,0,0,0,3041.38281,1515.41797,1524.06445,0,0,0,0
